Yearly Consumption (MW)
2008.9959631274903
1884.3937012832514
1828.9945491239237
1828.733623137244
1860.615533862987
2043.971357172754
2410.7983439836403
2697.9120094337804
2849.193205726766
2907.4359106707657
2954.208159465217
2956.154883018419
2920.803603652799
2915.517754932894
2957.291529931556
2940.0074988174724
2916.009632639425
2842.821556758346
2727.7454809348887
2606.619056698285
2452.472357266876
2304.2651200934756
2219.150346451949
2148.877951011729
2111.8102337909895
1960.7094786443888
1905.4595920337647
1908.7121991198742
1932.5277443957148
2136.0759703796007
2555.06905250209
2898.893334154257
3075.702490998189
3150.5988900287857
3171.853313522474
3166.386130132809
3165.895475360049
3155.545959262279
3140.5490523382664
3130.7860730730217
3121.3656484946473
3055.0982279146324
2900.8781924868767
2724.1193466426325
2556.79007036944
2366.1928720729047
2262.1913206848035
2196.94400815162
2153.5498643912388
2005.3653083748059
1939.4022930539104
1932.6318132803408
1956.7259664977037
2164.8033170835415
2613.6335214101687
2979.5679528644782
3188.7987172741423
3254.28332342376
3272.215413194023
3289.8163187548967
3288.313218403193
3252.2129328597207
3202.597380960002
3218.631483024899
3215.5577191256275
3136.6430462647936
2995.4282404603678
2835.122407831312
2625.7780261253124
2410.5529643012023
2308.5236223074435
2218.6573939381688
2176.641012755301
2019.3191948698009
1960.8555609784783
1960.754974025737
1972.5936368734153
2187.0069921180416
2632.9319748323874
2997.1642026796476
3211.0836659707
3286.8156272634246
3328.568589635156
3333.7037690541993
3330.3821173151764
3303.080906633082
3279.708728280686
3257.051406149567
3234.5924246548047
3135.9562751083477
2995.182096324535
2840.185627160599
2637.1902997599377
2427.815957887901
2312.146116273752
2211.330036152416
2176.0351396328
2013.7215240500223
1961.3982793533953
1971.9329744562199
1977.456453595628
2197.1888207914594
2661.151272437032
3020.950459150374
3227.85371651713
3292.9644015973454
3326.12485613325
3305.6331883276985
3276.765895807838
3250.643214748246
3244.1390308631317
3207.6168111284746
3169.82113902947
3074.976237521547
2950.5009746316864
2797.1935752068953
2618.069244976055
2402.0570792672925
2297.7593485985694
2249.221282832239
2220.6988802784776
2016.2921953390744
1934.5898672813255
1910.7365658933368
1914.0158579336792
2043.2704864784578
2167.756080742347
2279.5534191374627
2392.231928091797
2442.8542350745965
2538.472941414969
2518.1349905931693
2500.118711833592
2479.2752853715256
2477.0363533419536
2464.7706441852997
2467.2984523644855
2457.827267588014
2429.970729951049
2376.214545569973
2300.500802910116
2185.207941411047
2136.3657220364307
2111.010976137856
2093.326346146356
1899.6059580138333
1827.1667547503087
1814.574442984621
1810.2603033762764
1928.1790006764625
2017.8973890438094
2061.114183450142
2085.9197520271186
2116.1587104170208
2186.226332422177
2190.38298053072
2203.5377505171746
2219.888938485629
2220.2371444052123
2227.7100463959005
2235.268822705411
2239.394278952461
2215.18938732317
2178.455966776112
2152.517222019389
2136.2724995188314
2141.189849257666
2102.974046962494
2080.6937073832946
1929.6848394250483
1884.8343413094344
1887.5700089661616
1930.3076132102087
2147.421756556496
2619.003745605583
3025.7380219798647
3253.6150348173546
3338.112304008262
3369.4411151805657
3368.485646432292
3356.2791288855087
3336.663504626533
3310.264136588381
3281.132281014104
3258.018463403453
3158.9908940058003
3011.3262042183887
2850.745466975479
2659.19940470394
2438.350908447383
2318.2834397146266
2239.318619012305
2199.5125762081534
