Yearly Consumption (MW)
734.4402
644.0238
524.313
366.88559999999995
265.2192
188.1306
165.18779999999998
221.06220000000002
365.8788
569.0472
736.5743999999999
993.3726000000001
1017.7158000000001
956.8428
919.0272
1036.086
1101.3185999999998
1201.0133999999998
1296.939
1335.4758
1231.4958
1003.4346
777.216
661.4232000000001
640.9488
590.8584000000001
519.708
400.6344
301.953
209.5746
155.97
142.9446
204.66060000000002
344.5398
573.5111999999999
701.2361999999999
740.5368000000001
631.2078
627.474
757.245
903.8892
1004.8530000000001
1188.6864
1308.6546
1215.7656000000002
1070.457
932.8134
750.2154
575.565
405.50759999999997
302.76840000000004
216.23520000000002
173.3112
148.26
258.2058
733.0788
1284.5328
1436.4732
1241.3154000000002
996.1110000000001
898.6206
940.9062000000001
1038.3876
970.6416
883.08
985.4753999999999
1293.63
1621.8372
1729.3572000000001
1471.6524
1141.2798
913.8581999999999
729.6576
536.1978
380.7888
272.1834
197.4438
168.87959999999998
269.34959999999995
742.4892
1299.3612
1478.4714000000001
1284.3066000000001
1029.0822
923.6406
967.5491999999999
1064.1996000000001
994.4226
907.9853999999999
999.7092
1298.619
1619.7294
1721.892
1461.333
1136.544
912.6366
729.1271999999999
535.7135999999999
380.38980000000004
274.0632
197.48340000000002
168.11579999999998
267.09659999999997
735.3468
1283.8313999999998
1451.5194
1273.971
1034.3538
932.5422000000001
972.4602
1066.6193999999998
990.8123999999999
902.2697999999999
997.9008
1302.4728
1617.315
1719.294
1453.2978
1120.41
901.2354
723.0408
532.4088
377.829
271.2114
196.971
167.502
269.18519999999995
739.2456
1281.7127999999998
1446.2964
1267.6494
1033.4868000000001
934.7891999999999
971.307
1058.151
986.5913999999999
900.8112
997.0626
1288.626
1595.1882000000003
1689.2574000000002
1425.498
1101.8927999999999
890.4971999999999
716.43
528.672
377.4984
271.33320000000003
196.53240000000002
162.849
245.73539999999997
648.279
1111.0242
1252.7117999999998
1133.2913999999998
966.0335999999999
935.6777999999999
989.0904000000002
1050.8928
973.6637999999999
921.1374
1110.6348
1500.9264
1764.1991999999998
1762.8678
1431.0503999999999
1093.2636
894.615
734.4402
644.0238
524.313
366.88559999999995
265.2192
188.1306
165.18779999999998
221.06220000000002
365.8788
569.0472
736.5743999999999
993.3726000000001
1017.7158000000001
956.8428
919.0272
1036.086
1101.3185999999998
1201.0133999999998
1296.939
1335.4758
1231.4958
1003.4346
777.216
661.4232000000001
640.9488
590.8584000000001
519.708
400.6344
301.953
209.5746
155.97
142.9446
204.66060000000002
344.5398
573.5111999999999
701.2361999999999
740.5368000000001
631.2078
627.474
757.245
903.8892
1004.8530000000001
1188.6864
1308.6546
1215.7656000000002
1070.457
932.8134
750.2154
575.565
405.50759999999997
302.76840000000004
216.23520000000002
173.3112
148.26
258.2058
733.0788
1284.5328
1436.4732
1241.3154000000002
996.1110000000001
898.6206
940.9062000000001
1038.3876
970.6416
883.08
985.4753999999999
1293.63
1621.8372
1729.3572000000001
1471.6524
1141.2798
913.8581999999999
729.6576
536.1978
380.7888
272.1834
197.4438
168.87959999999998
269.34959999999995
742.4892
1299.3612
1478.4714000000001
1284.3066000000001
1029.0822
923.6406
967.5491999999999
1064.1996000000001
994.4226
907.9853999999999
999.7092
1298.619
1619.7294
1721.892
1461.333
1136.544
912.6366
