Hourly Consumption (MWh)
1918.3164855680573
1918.4962392310658
1920.7256162265978
1929.3311568931174
1933.661012653971
1934.9986128857204
1940.6190713745875
1951.2479046360043
1953.023436693502
1922.0000012100188
1873.2954359078096
1830.0670043634063
1802.2076923241618
1793.7681071296563
1790.466774044964
1801.4888413868964
1823.6276864135286
1843.6351192841007
1857.9549563345927
1869.4983386245044
1873.1414721750623
1877.6559544585348
1885.2485290461013
1885.6579054208232
1887.926266868621
1888.9848777207928
1893.5557837363478
1895.3234060958923
1894.9683852389574
1896.3533687799109
1896.713401107302
1896.653123285695
1897.1825255131769
1881.4833499112653
1855.248624668242
1830.8339420306804
1815.0506320150425
1812.142167651513
1818.3255363783667
1835.4185827955118
1856.9228182661311
1877.5459218006672
1892.5403823725646
1903.503737850296
1918.1880783797628
1933.6406810476537
1948.900704535089
1963.7635411247359
1976.6303201247401
1990.1411396278706
1997.5685502111112
2002.1098800766808
2007.0693721578652
2015.8805761122558
2019.4681920194405
2024.0531792348236
2026.3614799424265
2012.8633109470907
1982.9077783033754
1958.5628459342834
1934.9241985471197
1917.8463924939201
1905.399564756118
1908.5120778436826
1932.4790029882204
1957.0410850261378
1976.07615362598
1989.948850927524
2003.0455814813818
2018.3000095517286
2048.820500658047
2082.012280234248
2105.6549218316113
2117.6916606992363
2118.1142555118936
2120.066761530888
2123.065749343874
2121.988442830492
2117.2641156465074
2115.697523863781
2110.376593968324
2085.344960611453
2038.7998523451681
1989.341367581786
1956.6936492095126
1939.7710228676451
1943.073730451509
1959.8720240963685
1981.8742451749338
1999.9731454867492
2010.3813281091823
2022.8789396103593
2033.6141424007803
2043.0467502979404
2055.056182352377
2066.9391201167023
2077.3574633993344
2085.4428091078107
2093.8091231965686
2101.820527040722
2107.7451671280664
2109.8555349168582
2113.556479991525
2113.895970144755
2114.0408780208427
2100.208449735441
2072.2055790492304
2044.4585990291637
2021.0184846805219
2008.3802309151063
2008.2853418100822
2013.3985342947042
2030.8742781592578
2045.8043637627188
2054.829459863011
2065.0989545336897
2073.2900025378763
2082.5798376456214
2087.9300586770464
2093.3721309831512
2101.2555660255625
2109.6960945450783
2115.7522065188605
2120.674545944687
2127.1713141529744
2138.4282161114193
2146.592442231462
2152.814719548688
2152.0109995868293
2133.5551325532897
2101.0198950432114
2065.567925579242
2041.3687295872949
2021.3934252965564
2013.1917466510843
2014.2499888262864
2030.5165007317034
2055.526396172668
2067.838073288229
2075.4982730221086
2078.269933902425
2079.118875133145
