Hourly Generation (MWh)
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
355.01281441049383
661.2705040164399
939.0854657751589
1127.554250909005
1152.851136383205
989.0275947873663
685.8268306632881
369.4633952294686
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
355.01281441049383
661.2705040164399
939.0854657751589
1127.554250909005
1152.851136383205
989.0275947873663
685.8268306632881
369.4633952294686
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
355.01281441049383
661.2705040164399
939.0854657751589
1127.554250909005
1152.851136383205
989.0275947873663
685.8268306632881
369.4633952294686
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
355.01281441049383
661.2705040164399
939.0854657751589
1127.554250909005
1152.851136383205
989.0275947873663
685.8268306632881
369.4633952294686
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
355.01281441049383
661.2705040164399
939.0854657751589
1127.554250909005
1152.851136383205
989.0275947873663
685.8268306632881
369.4633952294686
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
355.01281441049383
661.2705040164399
939.0854657751589
1127.554250909005
1152.851136383205
989.0275947873663
685.8268306632881
369.4633952294686
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
355.01281441049383
661.2705040164399
939.0854657751589
1127.554250909005
1152.851136383205
989.0275947873663
685.8268306632881
369.4633952294686
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
355.01281441049383
661.2705040164399
939.0854657751589
1127.554250909005
1152.851136383205
989.0275947873663
685.8268306632881
369.4633952294686
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
355.01281441049383
661.2705040164399
939.0854657751589
1127.554250909005
1152.851136383205
989.0275947873663
685.8268306632881
369.4633952294686
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
355.01281441049383
661.2705040164399
939.0854657751589
1127.554250909005
1152.851136383205
989.0275947873663
685.8268306632881
369.4633952294686
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
355.01281441049383
661.2705040164399
939.0854657751589
1127.554250909005
