MV_osmid,HBLD_kW/K,CBLD_MWh/K,PRT_MW,GEBF_m2,GAREA_m2,T_PROFILE
38,595.2912568827312,48.57586111111111,18.809966522217756,413547.0,126608.0,BIZ
41,265.98938024103603,21.259555555555554,8.0549808403887,185208.0,62180.0,TGAMR
47,9.959429464118172,0.6625277777777778,0.3056585606451256,6345.0,1917.0,BIZ
52,513.1515541461514,39.50025,17.16463130473641,337135.0,127085.0,BIZ
53,50.30956732904099,3.6051388888888893,1.8181063702882396,32079.0,12313.0,BIZ
60,70.2065801908035,6.0569444444444445,2.1004511184000023,49878.0,13538.0,BIZ
64,30.884297475014755,2.8920833333333333,0.8085119534189757,21307.0,6458.0,BIZ
69,84.04152971333518,6.091694444444444,2.374655502633087,55567.0,14002.0,BIZ
75,259.459932840784,20.2275,7.848268314910497,179174.0,57601.0,BIZ
77,86.41719423016526,6.518194444444444,2.707726099584539,59543.0,17239.0,BIZ
78,35.43671608401436,2.852861111111111,1.124857569437521,25015.0,8665.0,BIZ
82,41.36617465048377,3.3350833333333334,1.236272080101839,28465.0,7896.0,BIZ
83,51.33849764460419,4.440222222222222,1.4985848476347832,35754.0,8343.0,BIZ
84,47.191760668325834,3.855027777777778,1.6959551566097464,35513.0,11957.0,BIZ
90,70.10303342270942,5.959027777777778,2.1900019749791086,50507.0,14798.0,BIZ
93,60.4971742374554,4.687611111111111,1.8597488011860601,42878.0,10400.0,BIZ
94,33.5904089497296,2.769638888888889,0.9281031241001573,22855.0,5701.0,BIZ
95,49.643898087396785,4.068666666666667,1.5992479081841224,32158.0,8683.0,BIZ
98,38.190092390786155,3.325388888888889,1.0873878367648169,26456.0,8639.0,BIZ
101,56.34340329341139,4.470972222222223,1.4918904527450745,37239.0,9167.0,BIZ
102,151.8321452836924,11.802222222222223,4.899274726679727,99812.0,43240.0,BIZ
105,4.379923483958312,0.44433333333333336,0.1706870940287186,3208.0,2072.0,BIZ
106,0.39550312143465133,0.023472222222222217,0.012834450810837148,257.0,147.0,BIZ
108,61.31373471492908,4.289194444444444,2.3471430426345488,40699.0,25622.0,BIZ
109,16.46272980326517,1.4132777777777779,0.7738181352436571,11058.0,6309.0,BIZ
110,15.653350713783992,1.162638888888889,0.5234335467007176,10451.0,4524.0,BIZ
111,18.928424383369045,1.4810833333333333,0.4766400034601981,11055.0,5082.0,BIZ
112,28.943221465045795,2.147972222222222,0.8877382493696659,20067.0,8932.0,BIZ
114,89.41913591784116,6.932333333333334,3.4935190171974404,60912.0,23477.0,BIZ
115,19.72585956181084,0.9115,0.5003891175126375,11530.0,3655.0,BIZ
117,3.338382013749754,0.20127777777777778,0.11458512716347367,2194.0,984.0,BIZ
118,23.999757528460343,2.122027777777778,0.7979390722170688,17679.0,6266.0,BIZ
119,32.63987718375737,2.5463333333333336,0.98122721682101,21370.0,8627.0,BIZ
120,5.766504789493041,0.46411111111111114,0.26438547807158863,3372.0,1384.0,BIZ
121,17.73755306001162,1.1895277777777777,0.7648944057090054,12059.0,4890.0,BIZ
124,13.304084681251496,1.3429166666666668,0.461105806621392,9887.0,2191.0,BIZ
125,20.810022667361512,1.7101666666666668,0.5662632309291531,14460.0,3186.0,BIZ
127,45.0584938017456,3.7561666666666667,1.2952730213198957,31038.0,8852.0,BIZ
130,2545.8853703951136,202.52811111111112,83.56698723798182,1748270.0,433065.0,TGAMR
132,150.98662625478076,11.808222222222224,4.592016119768912,99080.0,52821.0,BIZ
133,60.948820215987936,4.7346111111111115,1.3249762794562159,35354.0,6342.0,BIZ
134,18.496870851042193,1.2886666666666668,0.51133960777177,12058.0,5935.0,BIZ
137,125.31500449843786,10.109166666666669,3.565451106905315,86486.0,25178.0,BIZ
