MV_osmid,HBLD_kW/K,CBLD_MWh/K,PRT_MW,GEBF_m2,GAREA_m2,T_PROFILE
0,106.16603454164269,7.542722222222222,3.1965375528503084,69792.0,36164.0,BIZ
8,90.92313955628416,7.04875,2.9720664201388973,61749.0,35741.0,BIZ
12,49.41753156737311,3.9513333333333334,1.2567179655848477,32160.0,13468.0,BIZ
20,60.84965000287138,3.982666666666667,1.66263511648655,36588.0,18820.0,BIZ
21,63.37524312418844,4.655722222222223,1.9490062147860383,42448.0,19768.0,BIZ
22,65.13558414544599,4.948916666666667,1.93440021194045,43817.0,18089.0,BIZ
23,270.7298905117892,20.48316666666667,8.475326655151804,183924.0,71252.0,BIZ
26,46.25178458524272,3.5688055555555556,1.4778203902697684,33261.0,13752.0,BIZ
29,101.3764457428077,7.467583333333334,4.041527420938265,64913.0,52239.0,BIZ
32,33.33774177977735,2.3621944444444445,1.1555582588843611,21695.0,14349.0,BIZ
39,70.02737190729239,5.466472222222222,2.0216513378230223,45791.0,19995.0,BIZ
45,86.77125608841948,6.893166666666667,2.880564351192676,61010.0,27804.0,BIZ
46,68.2379459139521,4.984805555555556,2.0244832344729145,42471.0,20473.0,BIZ
53,65.7052052247383,4.398722222222222,1.9031501462937124,41146.0,22163.0,BIZ
54,29.38439272785235,2.024388888888889,1.0319813411498238,18676.0,14046.0,BIZ
55,3.9147549268074413,0.23477777777777778,0.1538912559935412,2502.0,2238.0,BIZ
56,59.32356278012024,3.7424166666666667,1.8801332269358577,38239.0,20706.0,BIZ
57,10.110115351265382,0.7118611111111111,0.39186972582301643,6489.0,5233.0,BIZ
58,0.3347336484887753,0.02275,0.015079918268919487,205.0,205.0,BIZ
60,4.977027189619688,0.35836111111111113,0.2025978334986678,3213.0,2878.0,BIZ
62,9.403681510583489,0.6618888888888889,0.3466612438179291,6138.0,4252.0,BIZ
63,45.519502355930435,3.2454444444444444,1.7068696550608176,29158.0,22180.0,BIZ
65,67.66253420848643,5.388083333333333,2.2930362920548335,44095.0,28361.0,BIZ
66,39.31482439524248,2.4688888888888885,1.3320599627876109,23382.0,14669.0,BIZ
70,52.949398045925356,4.109388888888889,2.061542850515231,35614.0,25476.0,BIZ
73,7.898881969036666,0.6388333333333335,0.3324893995948234,5076.0,4693.0,BIZ
77,7.105287849427077,0.48944444444444446,0.2718152383778074,4656.0,3344.0,BIZ
78,3.6566517007083172,0.21133333333333332,0.16312028514583865,2266.0,2136.0,BIZ
79,13.785932982578124,0.9598611111111112,0.5485680430151286,8245.0,6631.0,BIZ
80,37.82697238614662,2.9072222222222224,1.5297202928122584,22622.0,21454.0,BIZ
81,20.017226508368584,1.0601944444444444,0.8264931404655421,12243.0,11257.0,BIZ
83,12.88638619897542,0.753,0.5576377893186999,8364.0,6929.0,BIZ
84,222.08118627183944,16.285722222222223,6.9037911565371815,143584.0,66537.0,BIZ
85,22.8791296874954,1.5213611111111112,0.6972330908989425,15195.0,6354.0,BIZ
89,119.7506966645723,10.562833333333334,3.9583609220707037,87596.0,32082.0,BIZ
91,6.087112834191512,0.4838333333333334,0.20327260144828355,3906.0,1934.0,BIZ
92,2.6369493672455913,0.24375,0.10683516675919176,1755.0,1353.0,BIZ
94,2.070712492673991,0.20069444444444448,0.056024791783728344,1445.0,289.0,BIZ
95,1.143549182805429,0.0665,0.037276115410415464,798.0,266.0,BIZ
98,31.388988337720708,2.693138888888889,0.8587958430213415,21659.0,6992.0,BIZ
99,1.7393894456745238,0.17208333333333337,0.04258916648049185,1239.0,358.0,BIZ
100,2.5122144362317824,0.193,0.055334546821203576,1554.0,543.0,BIZ
101,3.352117124413933,0.28844444444444445,0.1185564816132422,2400.0,600.0,BIZ
102,2.4475964965309176,0.23722222222222222,0.05462462677819428,1708.0,427.0,BIZ
103,17.88209209194041,1.642388888888889,0.5976378317196785,12854.0,5997.0,BIZ
104,26.480565122686503,1.4410555555555558,0.954647765741713,16830.0,12998.0,BIZ
105,15.332122087994524,0.9769722222222221,0.619911588180102,9807.0,8313.0,BIZ
106,33.289851501638566,2.478111111111111,0.9186271534171851,19802.0,9799.0,BIZ
109,5.692025209447714,0.2900555555555556,0.222823492312847,3584.0,3276.0,BIZ
110,5.095475451040005,0.3120555555555556,0.21688923246958208,2986.0,2986.0,BIZ
112,0.7100815384615385,0.05708333333333333,0.02659389250805644,411.0,411.0,BIZ
113,23.44146697528944,2.7691666666666666,1.5329874238478192,20476.0,7722.0,BIZ
114,80.22130062783435,5.699833333333334,2.2643940206712907,51834.0,25934.0,BIZ
115,92.6262024832523,6.101277777777778,2.5861268001951205,56074.0,30456.0,BIZ
116,48.32126118773103,3.42475,1.6801081857505848,32411.0,17950.0,BIZ
117,205.86965230735592,15.220694444444446,5.880826500300946,136143.0,58063.0,BIZ
118,25.503015664323396,2.158722222222222,0.9230905776080085,16414.0,11630.0,BIZ
119,84.59721901924273,6.914472222222223,3.4073731142739905,57865.0,34271.0,BIZ
120,56.65736690646772,4.056166666666667,1.655359479526642,33712.0,18213.0,BIZ
