MV_osmid,HBLD_kW/K,CBLD_MWh/K,PRT_MW,GEBF_m2,GAREA_m2,T_PROFILE
0,32.59272820854131,2.4824444444444445,0.9475816251646345,21520.0,8863.0,MAG
5,48.93084479104153,3.3003333333333336,1.8911696804029228,31902.0,20568.0,MAG
13,33.685079064970445,3.1977222222222226,1.5387203978379573,24826.0,14914.0,MAG
16,50.26533784543553,3.699972222222222,1.5708052716698897,33333.0,18337.0,MAG
18,47.4830249287271,3.4066944444444442,1.589083837472961,32407.0,14349.0,MAG
21,26.35103615138379,2.289111111111111,0.9443193465125632,19506.0,7421.0,MAG
22,13.326749518498735,0.7801944444444444,0.5549387534834627,9039.0,3822.0,MAG
23,27.501168974705493,2.1323055555555555,0.8796630881977466,18803.0,8461.0,MAG
26,60.44452764766103,4.926833333333334,1.7352168885513075,42176.0,12657.0,MAG
27,63.274262179440534,4.787583333333334,1.7890022762058055,41345.0,19576.0,MAG
28,61.01042797134023,4.855166666666667,2.37803458221554,39982.0,28458.0,TICAM
31,75.26704090053643,5.621222222222222,2.4629672744342543,49358.0,28830.0,TICAM
32,49.45026733053101,3.9754722222222223,1.5425754138052474,34605.0,17358.0,MAG
41,63.63089433078325,5.064,2.1775288724873594,45762.0,17757.0,MAG
43,46.71910896348946,3.766305555555556,1.3573651955081447,30393.0,16131.0,MAG
44,28.383364726619064,2.0851944444444444,0.8513732877111899,18671.0,10054.0,MAG
45,33.206730903708326,2.3191944444444443,1.3727619375729523,20705.0,16826.0,MAG
47,366.2239983739914,26.801055555555553,10.706390767367552,239048.0,121390.0,MAG
51,65.33851028466852,4.883083333333333,1.8597640445066694,43433.0,21941.0,MAG
54,165.04987018992958,11.757888888888889,4.687931470238774,106750.0,53160.0,MAG
55,73.94820110706794,4.667305555555555,2.594280919040995,50009.0,22652.0,MAG
62,70.97579234612854,5.499916666666667,2.235404979599775,47309.0,25327.0,MAG
63,38.34766907261829,2.705027777777778,1.164106560559292,24205.0,9390.0,MAG
64,29.59068435993999,2.3042777777777776,1.2122083236364953,20238.0,11851.0,MAG
65,48.849500053265444,3.5989444444444443,1.4515664123807424,31522.0,14363.0,MAG
66,25.154029902165156,1.7339166666666668,0.763527843283416,16201.0,11141.0,MAG
84,27.57547834830092,1.7359166666666668,0.9217807505447007,17255.0,6495.0,MAG
88,197.19515971877848,15.55825,5.505735013023733,133035.0,61676.0,MAG
90,13.248153811636795,1.017611111111111,0.5307887398754576,7760.0,4207.0,MAG
101,72.03365255775539,4.638527777777777,2.841243276948143,45117.0,40988.0,MAG
110,34.48576868049939,2.5099444444444443,1.0356009077825106,22390.0,11480.0,MAG
113,18.521686846989365,1.4503333333333335,0.7337868528723258,12410.0,8629.0,MAG
117,93.70299255536834,6.040361111111111,3.782707399909615,57909.0,51678.0,MAG
119,71.74108837523418,5.099333333333333,2.2526744128318996,46476.0,29009.0,MAG
120,53.58768404745996,3.835388888888889,1.6692483566972005,36350.0,17239.0,MAG
121,31.754499039173677,2.325527777777778,0.8944539988594293,21047.0,9698.0,MAG
127,105.7961500602262,6.607805555555555,4.555521052338489,70309.0,48276.0,MAG
128,55.66460783979137,3.7046666666666668,2.1795785143648856,32608.0,14074.0,MAG
131,42.66319972559562,3.0306944444444444,2.131643063965136,31735.0,13404.0,MAG
132,19.727117846153853,1.4044444444444446,0.784297038923165,11480.0,4830.0,MAG
133,8.529553830194654,0.5119166666666666,0.26878142988887205,5555.0,3465.0,MAG
134,42.95409193657562,3.082,1.6796302845067748,25176.0,13728.0,MAG
139,0.013821538461538465,0.0011111111111111111,0.0005047950479239068,8.0,8.0,MAG
140,29.851520660226733,2.463111111111111,0.793628896107057,17802.0,10574.0,MAG
141,31.772579319429685,2.1136944444444445,1.2922510901348967,19413.0,13873.0,MAG
142,60.918898313602384,4.904055555555556,2.5329759279118664,40018.0,31803.0,MAG
143,0.5940241434777255,0.05361111111111112,0.02644290394691956,386.0,386.0,MAG
144,22.985880723031126,2.1571388888888885,1.0784664243251991,15943.0,8387.0,MAG
145,10.865840950602358,0.5927777777777777,0.43960386380973704,6972.0,6552.0,MAG
150,108.86527558809871,9.085277777777778,5.214576391456241,79118.0,48805.0,MAG
151,118.69441035776282,9.457694444444446,4.005997279020578,79519.0,33313.0,MAG
152,32.33663079539746,1.9920555555555555,1.1172910070433486,20256.0,10548.0,MAG
153,533.361385265337,39.69202777777778,17.82196153847129,351595.0,183225.0,MAG
160,156.27041571759648,10.629916666666668,4.9404533111182385,98757.0,63678.0,MAG
162,158.27665462259102,17.06808333333333,7.552345038948298,128903.0,43094.0,MAG
163,179.22142451011828,13.897555555555554,7.607687694197535,121722.0,68184.0,MAG
164,160.7968586123162,11.179111111111112,5.2401016756152,101914.0,61795.0,MAG
165,136.72368872386946,8.646277777777778,6.174438580730736,90740.0,74340.0,MAG
167,59.034289773376834,4.24225,1.6242395546291988,37469.0,18845.0,MAG
168,45.14607093912391,3.5884722222222223,1.3383702146440293,30229.0,12133.0,MAG
169,126.52335597374194,9.109472222222223,3.4157243522137084,80243.0,39878.0,MAG
