MV_osmid,HBLD_kW/K,CBLD_MWh/K,PRT_MW,GEBF_m2,GAREA_m2,T_PROFILE
0,108.28356292620877,8.646555555555556,3.048468226806923,72972.0,29127.0,WAE
6,42.687472300537756,3.5434722222222224,1.103850964093563,28857.0,10281.0,WAE
7,73.64188251352583,5.809777777777778,2.1537553256299873,50904.0,13728.0,WAE
8,91.43152758814658,7.002694444444445,2.9982490164017506,60259.0,28944.0,WAE
12,12.419084085675971,0.8735277777777778,0.4023030972764814,7785.0,5778.0,WAE
15,467.9318004071618,34.05377777777778,13.574658806726307,305974.0,141375.0,WAE
16,119.76218158342547,8.20738888888889,3.5919829398234477,76456.0,38355.0,WAE
17,90.00462251420048,6.274444444444445,2.6400140278169086,57064.0,26707.0,WAE
21,61.65658649749522,4.639416666666667,1.9649521946451312,40257.0,17930.0,WAE
22,56.60377229644724,4.094138888888889,1.6650551244855845,36971.0,18664.0,WAE
23,29.94815213976965,2.2760555555555557,0.9376784737710444,20070.0,10211.0,WAE
27,7.397082975822983,0.7116388888888889,0.3129466970235329,5203.0,3897.0,WAE
29,51.77924966840642,3.5426944444444444,1.586862767885552,33251.0,15864.0,WAE
30,9.095625080689098,0.626361111111111,0.2779007154387744,6055.0,3192.0,WAE
41,315.2219888221321,22.91063888888889,9.263981528642345,202839.0,89014.0,WAE
45,80.66454521677437,6.432777777777778,2.9219760224734883,48392.0,22537.0,WAE
46,363.17976301811416,28.036361111111113,11.02347335299015,240679.0,104082.0,WAE
47,64.2357895882847,4.253694444444444,1.9481653274656658,40369.0,21073.0,WAE
55,68.91357716063698,5.34425,1.9666092368601495,45839.0,18883.0,WAE
61,54.79116323447254,4.021166666666667,1.7467497974771191,35644.0,17381.0,WAE
64,50.94275118580927,4.170833333333334,1.6550176188294219,33734.0,16280.0,WAE
67,108.29916400322824,7.497777777777778,3.044126410683062,68764.0,26940.0,WAE
68,117.48061325963768,8.710111111111111,3.387199141607512,76302.0,33220.0,WAE
71,71.33419027725986,5.064305555555555,2.0783748761620755,45535.0,21019.0,WAE
72,42.323421817540954,2.889666666666667,1.2289679177678534,26938.0,12550.0,WAE
73,98.79335471290128,7.44775,3.268942022651189,66571.0,35738.0,WAE
77,58.01009334636385,3.8220555555555555,1.747824258245286,37214.0,19451.0,WAE
81,39.49012417491979,2.7629444444444444,1.5420750211612204,26132.0,15676.0,WAE
82,72.69440233679616,4.770611111111111,1.9591778896716405,43684.0,20623.0,WAE
83,111.88135246188918,7.936388888888889,3.3448898004669103,72496.0,37782.0,WAE
86,126.25896182772112,9.142583333333334,3.992460895572703,81499.0,48598.0,NABZUE
88,170.55013367548884,12.184083333333334,6.39012307818807,112339.0,66880.0,WAE
92,87.37470477426739,6.687277777777778,2.4609325222831484,57888.0,26213.0,WAE
96,70.86856645847632,5.848833333333333,2.431580943295707,49836.0,20883.0,WAE
100,45.645693817283615,3.3191111111111113,1.3002605556993976,30450.0,13069.0,WAE
102,84.52584188770437,5.1415,2.4482349928833584,50974.0,29217.0,WAE
103,9.56362123679594,1.1368055555555556,0.30848623488848426,8185.0,2449.0,WAE
108,1.30038964051471,0.07041666666666667,0.0647356793636115,845.0,845.0,WAE
109,43.17734827767436,3.090777777777778,1.6483149940286366,27244.0,19059.0,WAE
110,15.763921272728249,1.2665833333333332,0.34531212005727213,9153.0,2041.0,WAE
111,12.346503457570746,1.076,0.4231975181865515,8238.0,5000.0,WAE
113,7.24358445257408,0.5009722222222223,0.26844635822771273,4829.0,3659.0,WAE
114,2.0005994469457073,0.10833333333333331,0.05317445986476107,1300.0,650.0,WAE
115,5.518788783203412,0.36308333333333337,0.24303264556184326,3487.0,3487.0,WAE
116,53.908375672228324,4.688444444444445,2.1783013041342665,35510.0,14731.0,WAE
117,35.374893565705605,2.671777777777778,1.2713534351418352,23724.0,16381.0,WAE
120,67.48526986767502,4.792472222222223,2.305306140065373,44855.0,25215.0,WAE
121,88.46896548914002,7.008361111111111,2.9693662793883946,62289.0,30503.0,WAE
123,66.87741949549088,4.6730277777777784,2.281232078403755,43475.0,26236.0,WAE
124,68.3571442291747,4.7057777777777785,2.284149300402752,44546.0,25819.0,WAE
125,277.58472390238745,19.96591666666667,8.315505114269511,179321.0,86973.0,WAE
126,64.71554756249583,4.82375,1.8998323439447373,42219.0,20119.0,WAE
127,130.8393786375038,8.769638888888888,3.7315652283866476,82401.0,39719.0,WAE
128,74.14428298621937,6.1033333333333335,2.287435114973169,50040.0,22711.0,WAE
129,170.55607381890235,12.808916666666669,5.197413654842429,114039.0,53557.0,WAE
131,388.1476028860353,27.179861111111112,11.325026115995023,247651.0,126817.0,WAE
133,46.209024520023505,3.3995555555555557,1.3841511470140322,30192.0,9921.0,WAE
134,45.33821160687244,3.696888888888889,1.4623911097865012,33104.0,13391.0,WAE
135,57.23708350393421,4.35025,1.6741472329478957,38135.0,16725.0,WAE
136,37.509101889243446,2.7998333333333334,1.0485136731260283,23792.0,11894.0,WAE
137,79.95235075762585,5.329583333333333,2.2723003053663207,50237.0,22896.0,WAE
138,74.40765339235779,5.6521944444444445,2.412244744297651,51719.0,22292.0,WAE
