MV_osmid,HBLD_kW/K,CBLD_MWh/K,PRT_MW,GEBF_m2,GAREA_m2,T_PROFILE
97,68.64393810185095,5.639388888888889,2.3389572936058785,49734.0,27320.0,EGO
103,131.30077962756553,9.369972222222223,4.115234696024199,86475.0,45456.0,EGO
106,52.52586180886525,4.199638888888889,1.533453247271665,37171.0,15892.0,EGO
114,58.068185541760535,4.010055555555556,1.7775041562216176,37252.0,19950.0,EGO
115,86.75808441857625,6.855833333333333,2.7804176338762523,58470.0,33086.0,EGO
116,14.148853950666583,1.0515833333333333,0.4949451385519035,9063.0,6920.0,EGO
118,29.293280279772073,1.9011666666666667,1.3452778605793771,18936.0,17984.0,EGO
120,96.67620818571095,7.354277777777778,4.285967918329419,63912.0,38819.0,EGO
124,88.42847606081575,5.982888888888889,3.334945021225904,56846.0,43389.0,EGO
125,61.60647212729561,5.160472222222222,2.4611030320861143,43287.0,24112.0,EGO
127,456.4470601688704,36.57325,15.420257567673538,312417.0,150524.0,EGO
128,32.180059090031214,2.5641666666666665,0.9513947560854868,21800.0,8417.0,EGO
129,14.513858654529646,1.2130833333333335,0.4880720025492515,10061.0,6186.0,EGO
130,12.098504696989593,0.6560277777777778,0.4218914461366149,7851.0,4731.0,EGO
131,0.18620964083110048,0.010083333333333331,0.009279089254685706,121.0,121.0,EGO
132,27.362932307849725,2.267416666666667,0.759188929544621,18553.0,7298.0,EGO
137,64.7523377096154,5.654638888888889,2.1844125690958296,49893.0,11560.0,EGO
142,62.890815385000245,5.544361111111112,2.0657280268476206,47483.0,11242.0,EGO
143,18.793914776376972,1.3882777777777777,0.8539384578864955,12584.0,8915.0,EGO
148,360.44584785577763,30.177388888888892,11.570692699748363,250346.0,101885.0,EGO
149,382.461630529834,29.312583333333333,11.963926576736478,264365.0,117932.0,EGO
150,4.269097937425081,0.29344444444444445,0.15403655096069874,2844.0,2082.0,EGO
152,39.736918590670435,2.5173055555555557,1.6325653997417326,26127.0,20642.0,EGO
177,342.73717773267026,27.17741666666667,11.11818378114899,221715.0,114076.0,EGO
178,27.435913030883135,2.210388888888889,0.9013446599819555,17828.0,9296.0,EGO
179,3.6160832833663425,0.1988888888888889,0.1618816435364954,2316.0,2316.0,EGO
180,34.407766145627164,3.1247222222222226,1.5309343758092655,23550.0,10873.0,EGO
183,471.699935311379,37.42894444444445,16.21699411275695,324978.0,160400.0,EGO
185,511.3274052317817,38.42161111111111,17.073680043143515,355730.0,126697.0,EGO
186,19.849764108701,1.517861111111111,0.5410012255581962,13915.0,3479.0,EGO
187,4.700126988809148,0.30188888888888893,0.18777194536434177,3228.0,1424.0,EGO
192,57.46154157543158,4.410861111111111,1.7947380480507902,39883.0,18181.0,EGO
195,55.780021922261994,4.850083333333334,1.7377080423153466,39695.0,14459.0,EGO
197,58.46591590468701,4.2165,1.93545437389857,38878.0,22416.0,EGO
198,50.97018120618096,3.517027777777778,1.3748771643245827,32759.0,15403.0,EGO
200,51.75467474133031,3.9770833333333333,1.7309946247690824,35067.0,20212.0,EGO
202,3.8849771757103424,0.3065,0.12147491027557486,2340.0,1655.0,EGO
204,46.414546809640704,3.113,2.111708605979667,30456.0,24134.0,EGO
206,22.805783628656012,1.7139722222222222,0.9701292877882309,15021.0,10982.0,EGO
210,31.23736298226218,1.8782222222222222,1.3021135942479432,18620.0,18429.0,EGO
211,88.36755410871733,7.051277777777778,2.8477090757068964,62006.0,26469.0,EGO
212,14.280545182293055,1.2433611111111111,0.528457257078297,12187.0,3617.0,EGO
