MV_osmid,HBLD_kW/K,CBLD_MWh/K,PRT_MW,GEBF_m2,GAREA_m2,T_PROFILE
0,15.707431488899708,1.2240833333333332,0.4453593388109814,10251.0,5294.0,MAG
4,43.34907817057069,3.446277777777778,1.1800696465277523,29142.0,12648.0,MAG
7,37.72770931111621,3.2936388888888892,1.0616892822743407,25929.0,9159.0,MAG
13,60.73175154361959,4.516555555555556,1.7808792409193634,41636.0,15570.0,MAG
20,31.09468073320707,2.3832222222222224,0.8600055482882076,20872.0,7935.0,OTL
21,48.54610867212398,3.4329722222222223,1.3400152946391783,31475.0,15612.0,MAG
24,29.422039443944485,2.324361111111111,0.8102221199298958,17951.0,8714.0,MAG
27,27.57052547694354,2.059166666666667,0.8382762645822871,17270.0,9606.0,MAG
28,4.067901006994956,0.335,0.10439812013534404,2412.0,1469.0,MAG
30,2.0458339143588145,0.15555555555555556,0.055275584129475495,1336.0,652.0,CIM
31,56.47854835314991,4.713888888888889,1.5251597970720376,38742.0,16829.0,MAG
32,19.707927776455946,1.4930555555555556,0.5691612255330856,13048.0,6242.0,MAG
33,41.84034384994781,3.1888055555555557,1.187727018772783,28663.0,11557.0,MAG
34,37.290833003264815,2.909666666666667,1.0571018312965672,24744.0,11629.0,MAG
59,65.68720675068444,4.674361111111112,2.004592435280185,42883.0,22281.0,CIM
67,7.958311471238633,0.634888888888889,0.35100876244975204,4966.0,4279.0,OTL
75,20.56413502803417,2.0280555555555555,0.6383505641080814,16198.0,4316.0,OTL
94,0.02462276242394717,0.0017777777777777776,0.0011729378333412697,16.0,16.0,CIM
134,27.048477382730034,1.995472222222222,0.7996186066518409,17819.0,9836.0,CIM
139,36.271582622689,2.6781666666666664,1.2483064617458046,23910.0,13714.0,CIM
140,35.115611083744035,2.5949166666666668,1.1210519471047617,23075.0,12038.0,CIM
144,104.88128928347295,8.40413888888889,2.2114445327527403,60811.0,12779.0,MAG
147,77.82754792530716,6.08011111111111,3.2370843378495504,55208.0,31035.0,MAG
148,24.37313966607199,1.90375,1.0122968442688154,18821.0,7154.0,MAG
158,70.6881411053192,4.2099166666666665,3.431815309772182,49623.0,17117.0,OTL
159,27.586932503576456,2.3439444444444444,0.8126767785857308,18816.0,5975.0,OTL
161,25.34824371004552,1.98575,1.1493181476883287,17269.0,12449.0,OTL
165,7.335718854634112,0.6500833333333333,0.2520367352014206,5397.0,1877.0,OTL
171,34.766536688942466,2.5255833333333335,1.49647072594793,22651.0,21100.0,MAG
172,95.04711416785872,6.647888888888889,3.8386893808880593,62956.0,37008.0,MAG
178,17.706503673539775,1.3746666666666667,0.7309218834074654,10372.0,5499.0,OTL
182,38.10796675560972,2.7795,1.2369095810075494,24972.0,13791.0,CIM
187,306.6250651785085,23.717611111111115,8.445584289560987,204814.0,89224.0,MAG
190,69.1450322749627,4.765472222222223,2.1012661558469663,44655.0,20746.0,CIM
