MV_osmid,HBLD_kW/K,CBLD_MWh/K,PRT_MW,GEBF_m2,GAREA_m2,T_PROFILE
26,6.66023595342117,0.48058333333333336,0.263204932809042,4025.0,3827.0,BIZ
31,29.48740128228963,2.3022222222222224,0.9278242410470208,19168.0,8142.0,BIZ
36,65.91078003436601,4.756472222222222,1.8857610260676925,41425.0,20092.0,BIZ
41,101.31582606242891,7.650972222222222,3.0612658236259134,66977.0,30691.0,BIZ
42,65.59431147987448,4.107138888888889,1.833506506626901,40767.0,20595.0,BIZ
43,41.536198704714884,2.9534166666666666,1.3487588010864078,27563.0,17115.0,BIZ
46,47.47284534354856,3.624972222222222,1.2955346090962028,31369.0,15623.0,BIZ
47,47.89377488838551,3.290027777777778,1.2491040392501376,30285.0,17102.0,BIZ
76,27.17602504308347,1.903111111111111,0.952366462968909,17586.0,12174.0,BIZ
77,55.327692810711035,3.966194444444444,1.9541162801907181,38083.0,18034.0,BIZ
78,92.83963648676064,6.7795,2.5234807452807417,59036.0,28304.0,BIZ
80,62.03155455682364,4.360888888888889,2.304163148471974,40412.0,29514.0,BIZ
84,72.55103000211098,5.14325,2.0028601757827262,45267.0,20029.0,BIZ
