MV_osmid,HBLD_kW/K,CBLD_MWh/K,PRT_MW,GEBF_m2,GAREA_m2,T_PROFILE
0,21.010711391062397,1.9248333333333334,0.5498732600760714,14464.0,4160.0,OBR
4,21.139660987965808,2.096,0.6398234342908969,16368.0,4886.0,OBR
8,222.11292332647525,16.508777777777777,7.530661676384678,147588.0,87029.0,OBR
13,51.01387789036923,3.960416666666667,1.5976093161503695,34269.0,17315.0,OBR
18,30.085815027166323,1.8845833333333335,0.956200949322986,20609.0,10863.0,OBR
19,5.040556696281976,0.43236111111111114,0.12953108964390533,3515.0,837.0,OBR
20,34.11684344685733,2.4535,0.9963815293931861,21602.0,11073.0,OBR
21,43.91384543957523,3.500222222222223,1.1969101686640102,29884.0,10372.0,OBR
28,509.7155594934267,36.30569444444445,15.936285438830788,339213.0,168731.0,OBR
29,108.22323694655229,8.368305555555555,3.2396757584175635,72387.0,38554.0,OBR
32,90.66973273801688,6.446805555555556,3.186940767714199,57351.0,42933.0,OBR
35,54.28039242979952,4.195111111111111,1.5944992595277017,36418.0,12400.0,OBR
43,64.42643452928867,5.082611111111111,2.0712713133625438,41082.0,14072.0,OBR
44,58.741861800763964,6.804000000000001,1.9279665687581553,49084.0,24393.0,OBR
47,54.05127503122604,3.6324722222222223,1.521130934819878,33407.0,18925.0,OBR
48,30.445860998178095,2.094638888888889,0.8576139162683316,19281.0,9869.0,OBR
52,48.608607995313434,3.4831666666666665,1.4118389926230233,32232.0,15896.0,OBR
57,42.51793206735678,3.142361111111111,1.2844886024651907,28031.0,11422.0,OBR
60,30.429373593390814,1.9669444444444444,0.8571407002329668,18986.0,10107.0,OBR
63,53.25216312001015,3.797972222222222,1.4628149121742746,35007.0,14209.0,OBR
66,61.39260825272604,4.763833333333333,1.8006647656931078,41358.0,15312.0,OBR
67,55.391508677354985,4.154388888888889,1.551438756070384,36820.0,14809.0,OBR
70,35.43964270613872,2.4115555555555557,0.973102339104795,22578.0,10829.0,OBR
76,59.957168976713405,4.116138888888889,2.0229685928366856,38059.0,23912.0,OBR
79,63.9390305027824,4.688916666666667,1.9454726850634514,43597.0,22237.0,OBR
82,277.32176063563395,20.498555555555555,8.686088555841728,186324.0,93123.0,OBR
86,46.794780380583646,3.2168055555555557,1.5211631780159702,31369.0,18113.0,OBR
91,22.94159492107101,1.8952222222222224,0.6511448962437785,15622.0,7700.0,OBR
93,12.207578687514713,0.7091388888888889,0.4414057622663283,8169.0,5220.0,OBR
94,40.43179028740958,2.1758611111111112,1.4689125573994213,25741.0,17645.0,OBR
95,482.07231359508023,37.87186111111111,15.358699791318637,327765.0,163374.0,OBR
98,39.270054431862825,3.2503611111111104,1.5147923607976037,23649.0,22905.0,OBR
99,545.537107092552,41.975944444444444,18.346370986162412,376310.0,184801.0,OBR
101,68.77556217682852,6.184583333333334,2.608363160123902,53011.0,19670.0,OBR
102,43.37044046227348,3.2432222222222222,1.1964163249975284,28750.0,12335.0,OBR
105,25.434428287837715,1.893888888888889,1.0511512583938234,15638.0,11003.0,OBR
108,40.99477905035889,3.156666666666667,1.7157789530331045,26208.0,20100.0,OBR
109,26.754170174842645,2.14075,0.928220566824495,18047.0,11006.0,OBR
111,3.4598826626338015,0.28855555555555557,0.12189261577594232,2516.0,1806.0,OBR
113,67.19158140994502,3.799944444444444,2.832804448386005,43200.0,33398.0,OBR
117,21.054593998954207,1.7020833333333334,0.6801664995274168,14537.0,5707.0,OBR
118,31.42537937199809,2.7585277777777777,1.2762512853951673,21747.0,10719.0,OBR
122,28.644175805426197,2.1287777777777777,0.9385378397657871,19146.0,9978.0,OBR
125,39.93141118088938,2.958972222222222,0.9132374086070957,24153.0,8294.0,OBR
128,31.009799613012238,2.2714166666666666,1.1947390218231035,18577.0,10857.0,OBR
130,15.042290612173172,1.2859166666666673,0.7792835118484802,10235.0,5087.0,OBR
131,25.811207530437574,2.2420833333333348,1.2119186038305423,17809.0,9180.0,OBR
132,69.58689654770178,5.416861111111111,2.7603547074930734,46461.0,20883.0,OBR
133,69.22261170334838,5.121916666666667,2.0914810739674166,46145.0,17051.0,OBR
134,44.96072004821124,3.404527777777778,1.2477717499886365,28183.0,14322.0,OBR
135,69.12556152558635,4.747,2.146222882878381,46148.0,21814.0,OBR
136,41.47202458536301,3.2920833333333337,1.3374561412136063,29363.0,12791.0,OBR
137,35.742807841114725,2.5696111111111115,1.0184760415683989,23506.0,9695.0,OBR
138,64.31506643598192,4.543638888888888,2.1649294562989265,40799.0,27106.0,OBR
139,293.8928336909484,22.596611111111113,10.370463579903047,197486.0,85745.0,OBR
140,128.132919449712,7.982277777777778,4.360908180043111,79600.0,50212.0,OBR
141,32.98697273888627,2.2428611111111114,0.9599586129926289,21527.0,11668.0,OBR
142,58.13800597160638,4.887472222222223,1.7862398979696263,41623.0,20283.0,OBR
143,58.47317865612978,3.961138888888889,1.5800089740266186,36625.0,18747.0,OBR
144,107.19847034282101,7.2050277777777785,3.028004904902901,67783.0,37386.0,OBR
145,81.14065748608574,5.784361111111111,2.260671475761414,51409.0,25433.0,OBR
146,22.646471551809558,1.7871111111111113,0.7959874127970544,14618.0,8996.0,OBR
147,33.18185814888357,2.2022222222222223,0.9179704178500879,21230.0,11108.0,OBR
