MV_osmid,HBLD_kW/K,CBLD_MWh/K,PRT_MW,GEBF_m2,GAREA_m2,T_PROFILE
0,207.21059496579062,14.120027777777777,6.52659346070973,132821.0,69291.0,MMTIT
2,58.16795997734666,4.203944444444445,1.7222140456731092,38394.0,17247.0,RUE
7,87.77514434005573,5.48725,2.6217676462504693,54529.0,28289.0,RUE
10,54.86434985860181,3.836027777777778,1.4728315935754992,33899.0,14327.0,MMTIT
14,0.04616767954490094,0.003166666666666667,0.00198549643298796,30.0,30.0,MMTIT
18,57.165088007112686,3.693888888888889,1.5992969107681303,35640.0,17768.0,MMTIT
21,91.27211076002217,6.470111111111112,2.6298262202790323,59606.0,25942.0,MMTIT
26,56.95349539590731,4.036777777777778,1.6953999689039903,36166.0,19276.0,MMTIT
29,63.210689723905055,4.6265277777777785,1.9007086170006768,41703.0,18793.0,MMTIT
30,64.82936437398583,4.504694444444445,1.780360644956168,41077.0,16642.0,MMTIT
32,32.44622295371384,2.140722222222222,0.9406970297422579,20254.0,12524.0,MMTIT
33,44.589916168818164,2.950527777777778,1.2444595623945962,26991.0,15126.0,MMTIT
34,140.1761250949245,10.972055555555555,4.205867666672325,95832.0,36198.0,MMTIT
42,72.11881836195597,5.6482222222222225,2.596071477286853,49262.0,20116.0,MMTIT
44,65.53019095844925,4.744472222222223,1.9471997512952923,43931.0,18941.0,MMTIT
45,179.61912845233147,12.4375,5.521685759536314,114972.0,61249.0,MMTIT
49,78.5458003058383,5.29125,2.3057347548807403,50759.0,23884.0,MMTIT
50,66.57852750418955,4.395972222222222,2.0109376988578638,42411.0,20413.0,MMTIT
52,44.50589545982145,3.0219444444444443,1.3206009690367213,29160.0,14708.0,RUE
55,92.27442277604248,6.210305555555555,2.807259604116089,59783.0,29639.0,RUE
58,0.08159686315789474,0.006805555555555556,0.003620318818658858,49.0,49.0,MMTIT
60,41.761997424877855,2.885,1.2040778541976958,26558.0,13014.0,MMTIT
63,15.171532352763563,1.102138888888889,0.490531634245064,9863.0,5144.0,MMTIT
66,3.1875833613259696,0.16538888888888886,0.12009491915840821,1930.0,1704.0,MMTIT
67,6.404412929649976,0.51975,0.18974690686121215,4149.0,2157.0,MMTIT
71,7.994435000515177,0.5080277777777777,0.247912538283833,4949.0,2836.0,MMTIT
75,43.175208581054804,2.9529444444444444,1.2717765175623708,27736.0,12883.0,MMTIT
76,16.468705711929054,1.25525,0.5759991544294103,11105.0,5971.0,MMTIT
78,21.807008163145188,1.7888333333333335,0.7164415023481091,14704.0,5293.0,MMTIT
85,24.278954815705085,1.6147777777777779,0.7612878239644811,16632.0,8285.0,MMTIT
86,14.04479845769892,0.8221944444444444,0.5360107863788655,9315.0,4295.0,MMTIT
87,52.16568236237484,3.884916666666667,1.6649152609561808,35237.0,17614.0,MMTIT
90,40.33542192645073,2.9305,1.2680406094205645,27400.0,12923.0,MMTIT
91,24.19301872044368,1.8333333333333335,0.8201184919557569,15198.0,10595.0,RUE
98,17.12370928215197,1.1590277777777778,0.5163073964259043,11019.0,4928.0,MMTIT
99,34.614143879777416,3.324361111111111,1.1646270917274741,26047.0,9744.0,MMTIT
100,7.489468114605228,0.606,0.2333069150850705,4956.0,2325.0,MMTIT
101,11.447851605111229,1.0071388888888888,0.35097243887587154,7795.0,3588.0,MMTIT
103,31.64227705427394,2.4663611111111114,1.1641900215770096,19171.0,9790.0,MMTIT
104,29.679979269792515,2.3305833333333337,0.9816872100078453,19913.0,12086.0,MMTIT
106,2.7662437080412356,0.34805555555555556,0.19512981824350703,2506.0,1253.0,RUE
107,15.364901843359686,0.9706944444444444,0.5568115303283339,9529.0,6652.0,MMTIT
108,7.893157213479386,0.6396666666666666,0.3203735223079914,5310.0,2892.0,MMTIT
109,116.9346581840776,8.801916666666667,3.355369088073331,77657.0,32534.0,MMTIT
110,82.1467235258038,5.574833333333333,2.392149122737561,51926.0,24462.0,RUE
111,56.98145931702319,4.018916666666667,1.558482898349264,36357.0,17846.0,MMTIT
112,31.1486205842125,2.1910833333333333,0.9286725603393284,21037.0,7315.0,MMTIT
114,63.757241030707114,4.528111111111111,1.9444280280451203,40802.0,20541.0,RUE
117,94.58901476971425,6.553083333333333,2.7567282237182553,60235.0,31326.0,MMTIT
118,41.2904248934493,2.935972222222222,1.1254765701272362,26173.0,13356.0,MMTIT
121,102.78820685777907,7.236361111111111,2.9188174606167037,64417.0,31643.0,MMTIT
