MV_osmid,HBLD_kW/K,CBLD_MWh/K,PRT_MW,GEBF_m2,GAREA_m2,T_PROFILE
19,42.92198855973117,3.1146111111111114,1.3314205823718024,29076.0,15957.0,GRA
23,45.01713829984987,3.276777777777778,1.2803160775475222,29320.0,16318.0,GRA
24,92.72101127094012,6.891194444444444,2.6720841206596107,59425.0,38065.0,PAY
27,36.34104883003294,2.8513611111111112,0.9975006902930227,23629.0,11563.0,GRA
29,18.691983380889102,1.5208055555555557,0.5975410469678486,12671.0,7930.0,GRA
31,24.96403012906256,1.8379166666666666,0.7051327800388096,16135.0,8578.0,GRA
34,100.604933965904,7.6249722222222225,3.0091924762748126,66311.0,38769.0,GRA
38,81.333043974837,5.677194444444444,2.4733808808067694,51741.0,31856.0,GRA
50,172.6389900828973,12.414027777777777,5.394437521479085,114551.0,65440.0,GRA
52,95.61537902654007,7.449805555555556,2.978512373179383,64439.0,36981.0,PAY
82,6.3461784614026655,0.561138888888889,0.2976060989164839,4197.0,3422.0,MAS
84,68.84293926618086,5.110583333333334,2.084565026085066,44937.0,26501.0,MAS
95,78.52415568672576,5.75675,2.4719586119323647,53355.0,29247.0,MAS
97,74.62572499386421,5.027611111111112,2.365312081996481,49426.0,28341.0,MAS
101,47.88742618750888,3.3166944444444444,1.4137354887565738,31103.0,18485.0,MAS
102,68.6474598125736,5.154638888888889,2.2221536277151204,45883.0,29845.0,MAS
104,7.620926592607374,0.5386388888888889,0.21775606113231774,5081.0,3083.0,MAS
106,84.70305425564428,6.887027777777778,2.5270058255148227,56127.0,34826.0,MAS
108,247.3886271661889,18.63925,7.392694837176959,163563.0,96936.0,PAY
111,26.444269786414303,1.8206944444444446,0.8460146246128429,17147.0,11188.0,PAY
113,36.85002024388671,2.9649444444444444,1.1916145993042289,24912.0,16959.0,PAY
119,83.08008435420444,6.3710555555555555,2.5664836947371077,56212.0,31948.0,PAY
120,17.88349706454539,1.319888888888889,0.6154691463898834,11962.0,5994.0,PAY
121,82.50126872311608,6.109416666666667,2.409422430140698,53833.0,30463.0,PAY
125,106.80544799139334,8.04261111111111,3.282341545475648,70870.0,42938.0,PAY
126,20.80748734793036,1.4876666666666667,0.5902010274977786,13558.0,8838.0,PAY
131,30.663963470432638,2.2139166666666665,0.840024690548038,20013.0,10028.0,PAY
134,19.483320144381317,1.5419444444444446,0.5919944806043614,13226.0,7629.0,PAY
139,132.0312532652387,9.928583333333334,4.084851168986075,87459.0,51712.0,PAY
140,26.846000689864358,2.0709444444444443,0.8392581126431808,17756.0,10892.0,PAY
141,13.910440098341992,1.1478055555555557,0.4063644938672547,9563.0,4110.0,PAY
142,0.027700607726940565,0.0015,0.001327109075229167,18.0,18.0,MAS
145,7.582271903924231,0.6746944444444445,0.3202375785730551,4927.0,4927.0,MAS
149,8.271935312523535,0.6889722222222223,0.3219782562609783,4969.0,4969.0,MAS
150,36.725892254397515,2.7578888888888886,1.2204007096458873,23862.0,16710.0,PAY
166,14.47880941999969,1.128611111111111,0.4855555764219276,9678.0,6878.0,PAY
168,14.849378197107715,1.23825,0.43432957737717326,10229.0,5333.0,GRA
185,42.38539479992125,2.8396666666666666,1.5897068708785052,27714.0,21081.0,MAS
186,1.7005095299038513,0.08202777777777778,0.06361807205188126,1105.0,826.0,MAS
187,13.964860193929688,1.1941388888888889,0.4089946106082371,9717.0,4213.0,PAY
188,33.98184015851883,2.6486944444444442,1.049914789265462,22743.0,14187.0,MAS
195,70.66857411194898,5.5072222222222225,2.025706626334175,46762.0,26399.0,GRA
197,42.21980907584828,3.4231944444444444,1.3938467210868848,30009.0,17283.0,PAY
198,24.867436067798057,1.9232222222222222,0.7760184132619268,16894.0,7274.0,PAY
204,51.529103365389446,3.7995,1.604316365189684,34568.0,20296.0,MAS
208,107.74313071986289,7.444277777777779,3.4060991242564027,70710.0,41354.0,MAS
212,28.1340944881684,2.2081666666666666,0.8073134005322397,19382.0,8838.0,GRA
216,87.14453301502552,6.327805555555556,2.66083189558419,57265.0,33550.0,MAS
221,34.28910911725081,2.3563333333333336,1.101720939978072,22490.0,15432.0,MAS
223,42.578907764478224,3.281861111111111,1.2907054749569034,27909.0,17000.0,PAY
225,97.46528357474504,7.309388888888889,2.843938184594062,65098.0,34800.0,PAY
228,227.4696941186532,16.77875,6.848686507069569,151895.0,81533.0,PAY
230,43.35951699233892,3.0693333333333337,1.2757652323961224,28568.0,15544.0,GRA
232,80.04402758374496,5.760333333333333,2.5262778644295194,53198.0,29879.0,GRA
235,141.05384011228458,10.665444444444445,4.2853025049423845,91788.0,54776.0,PAY
236,13.97029189254922,0.9948611111111111,0.5029362108074483,8995.0,6567.0,MAS
