MV_osmid,HBLD_kW/K,CBLD_MWh/K,PRT_MW,GEBF_m2,GAREA_m2,T_PROFILE
41,38.34465118067608,2.704222222222222,1.1334566582539993,25420.0,12032.0,HLL
44,21.808201224125547,1.4048055555555556,0.6639417378862676,13351.0,7729.0,HLL
46,63.32902865884851,5.0537222222222224,2.0339642063154817,44760.0,20685.0,MMMAT
50,46.25821850812103,3.6929722222222225,1.8782627270863779,30095.0,24413.0,MMMAT
51,45.59902110780401,3.078361111111111,1.443187279724789,28905.0,14324.0,MMMAT
56,60.634250584136346,4.182666666666667,1.8629686223127004,38636.0,18557.0,MMMAT
57,37.83391344947466,2.6053888888888888,1.090686003264999,25328.0,11099.0,MMMAT
58,2.5914246911206957,0.19486111111111112,0.09130209616582122,2013.0,993.0,MMMAT
60,16.301873145136874,1.4143333333333334,0.5255480871789941,11220.0,5197.0,MMMAT
63,61.65654600821017,4.054583333333333,1.8147844655569259,39459.0,23660.0,MMMAT
66,74.35659708361587,5.344944444444445,2.206187454679874,49176.0,22349.0,MMMAT
68,73.66694684501095,5.687527777777778,2.0860067452845583,49799.0,21398.0,MMMAT
73,68.84022040223022,5.746027777777778,1.9155209020915733,47005.0,21324.0,MMMAT
76,21.089108939360973,1.3508888888888888,0.6876081391144234,13208.0,8530.0,MMMAT
81,95.39528398542413,6.560222222222222,2.8835294978000348,62304.0,32310.0,MMMAT
84,103.56914987195391,7.514527777777778,2.8106911249137863,67015.0,30029.0,HLL
85,54.84433272050903,3.84875,1.5673585431563832,34985.0,18712.0,HLL
92,39.45381030404998,2.779416666666667,1.649032806912378,25463.0,22434.0,MMMAT
93,58.31681774932183,4.118361111111112,1.8229226556249294,37753.0,20178.0,MMMAT
94,31.65632185468626,2.70325,1.3457953475098012,20735.0,11514.0,MMMAT
95,1.188163204188687,0.0963888888888889,0.05270158239357963,694.0,694.0,MMMAT
98,17.107921993440335,1.06025,0.6381773176408472,10995.0,9560.0,MMMAT
99,1.0228445697079447,0.05655555555555555,0.03878552506019206,604.0,604.0,MMMAT
102,14.199800942947636,0.8933333333333333,0.44324586053729836,8332.0,5051.0,MMMAT
110,21.809959615880263,1.454222222222222,0.6322887363449727,13744.0,7727.0,MMMAT
111,115.7332405614676,8.550361111111112,3.2734978373531685,75579.0,34230.0,MMMAT
112,0.3000899170418561,0.027083333333333334,0.013319478204003496,195.0,195.0,MMMAT
114,94.35943476710375,6.724861111111111,3.2573514058399233,62885.0,29369.0,MMMAT
