MV_osmid,HBLD_kW/K,CBLD_MWh/K,PRT_MW,GEBF_m2,GAREA_m2,T_PROFILE
0,120.39193265651954,8.885055555555557,3.5796133849962164,79054.0,47775.0,COY
3,40.59424028652545,2.9990277777777776,1.2720086331308686,27273.0,15178.0,COY
7,66.71381806957156,4.585388888888889,1.9069297262282174,42748.0,24347.0,COY
10,42.172227585603004,3.2850277777777777,1.238437861798517,28471.0,11614.0,COY
14,55.951702232341916,4.381611111111111,1.8145110618368803,35964.0,23584.0,COY
17,20.298894025412967,1.3392777777777778,0.6794492888432201,13082.0,8137.0,COY
19,101.62458155456785,7.225444444444444,2.981396664265702,66848.0,33558.0,COY
21,38.698073522821055,2.752972222222222,1.0349221549675194,24559.0,11204.0,COY
25,26.032743928320137,1.8071944444444445,0.6582354700151456,16031.0,8301.0,COY
29,30.490649710852356,2.7280277777777777,0.8643454015495783,21027.0,7011.0,COY
30,39.536224898179526,2.8850833333333337,1.2639141795387328,26587.0,13278.0,COY
33,7.687126567377272,0.6846111111111112,0.19288689520773677,5208.0,2060.0,COY
34,10.086539627723264,0.78775,0.2915005920003093,7097.0,3302.0,COY
37,50.623581319457536,3.382222222222222,1.387089422739565,32820.0,14567.0,COY
40,13.355629900489966,1.0005555555555556,0.3858951589285006,9022.0,3825.0,COY
41,20.66876351555278,1.8905833333333335,0.6916158457220857,13957.0,4839.0,COY
44,27.36900845626441,1.6476944444444444,0.8416179062873849,17633.0,7382.0,COY
47,16.146486434194244,1.5633055555555557,0.49713296127675477,12241.0,4774.0,COY
50,36.44587222391285,2.6047777777777776,1.0837872315480774,23642.0,13703.0,COY
52,11.002143747078087,0.7432222222222223,0.48166675186282826,6918.0,6474.0,COY
53,11.41031648220339,1.112,0.32357627058073957,8804.0,3136.0,COY
54,12.344301977184635,0.8831388888888889,0.3512255722983626,8179.0,3154.0,COY
56,8.632427810551324,0.6824444444444445,0.21945690145361785,5652.0,2705.0,COY
57,12.028174993845484,0.7058055555555556,0.42935208852181966,7991.0,3255.0,COY
58,24.05381801618029,2.2243055555555555,0.7055683049989964,16381.0,7178.0,COY
64,3.8036435083801168,0.2692777777777778,0.1495645800851828,2390.0,2005.0,COY
68,22.176586979912084,1.462,0.757996806609105,14290.0,7955.0,COY
70,22.619937425178613,1.8543888888888889,0.5877138489687403,14678.0,6261.0,COY
71,16.328964350657948,1.3399722222222221,0.6087252376739682,10977.0,7148.0,COY
72,4.791946248143331,0.4208611111111111,0.10818852597159204,3105.0,1978.0,COY
73,14.160301492219487,1.085,0.4324919545891793,9554.0,4393.0,COY
80,30.855097462992422,2.710166666666667,0.880127053835568,21212.0,8000.0,COY
81,25.38445520039947,1.8641666666666667,0.7815864782752987,17102.0,7272.0,COY
82,37.250022627461114,2.6833611111111115,1.1115343959990085,25139.0,11405.0,COY
83,64.85714571366957,4.532833333333333,1.9722071111103974,42178.0,25642.0,COY
84,12.142288708628724,0.7908333333333333,0.31395590641099197,7872.0,3834.0,COY
85,7.73140566243341,0.7605555555555557,0.28189186511411435,5476.0,3191.0,COY
86,30.617083031436653,2.2592777777777777,1.0303105990505512,19822.0,13332.0,COY
87,43.470583636148035,4.277916666666667,1.2201139636863398,30813.0,9320.0,COY
