MV_osmid,HBLD_kW/K,CBLD_MWh/K,PRT_MW,GEBF_m2,GAREA_m2,T_PROFILE
22,48.63536030610022,4.289916666666667,1.2980295041415337,33683.0,7883.0,LUZ
25,12.96716845189425,1.0319166666666668,0.3420534925674884,8747.0,2488.0,LUZ
30,52.04591181178874,4.630472222222223,1.555792089356879,37263.0,11864.0,LUZ
80,56.434794424842025,4.7955,1.6649249880187604,39050.0,12183.0,LUZ
92,48.69024973029455,3.6221111111111113,1.589569510278185,33608.0,12199.0,LUZ
93,34.80716024510153,3.4933888888888887,1.1622823117546597,26820.0,9589.0,LUZ
94,3.6581575564102535,0.24919444444444447,0.10930667240233975,2503.0,890.0,LUZ
98,38.31135679393443,2.8108611111111115,1.1831513100077382,25713.0,12668.0,LUZ
99,76.80820726385043,6.276388888888889,2.318044081939286,52954.0,20222.0,LUZ
104,63.512191672493366,5.312833333333334,1.7877027472115834,42820.0,15138.0,LUZ
112,27.539949727926754,2.037722222222222,0.8281577115839889,18266.0,10001.0,LUZ
117,41.90829818638535,3.0015833333333335,1.2693894274032835,26701.0,15001.0,LUZ
124,46.32180269763911,3.6172222222222223,1.350176603759737,31874.0,11120.0,LUZ
140,48.49282553748763,4.318916666666667,1.3605899893898423,35043.0,7891.0,LUZ
141,28.894035652312713,1.6805555555555556,1.0783231573258167,19548.0,11729.0,LUZ
142,1.051592949136968,0.09458333333333332,0.04249177261246607,681.0,681.0,LUZ
143,25.911749604208214,1.5806666666666667,1.2073582329803454,17472.0,15602.0,LUZ
153,38.09148428256302,3.1265833333333335,1.1131912582153312,25547.0,10962.0,LUZ
154,103.2033754579097,7.132916666666667,3.63356816010975,67701.0,47962.0,LUZ
155,30.926301902224562,2.4260555555555556,1.0127959843607033,21846.0,8964.0,LUZ
172,4.6404785602528476,0.44983333333333336,0.1423636810436666,3392.0,1069.0,LUZ
173,49.16441104430681,3.961666666666667,1.440879410901651,34216.0,9796.0,LUZ
174,41.0155834660047,3.553361111111111,1.1703377064439369,28331.0,8674.0,LUZ
178,32.741581006914146,2.9750833333333335,0.8817495290933955,22777.0,7312.0,LUZ
179,70.36560394150192,5.857138888888889,2.077276618662853,46327.0,21230.0,LUZ
181,75.68823825602182,6.631277777777777,2.2685035858513793,55982.0,14803.0,LUZ
182,48.17218654945322,3.607,1.4351708123990659,32142.0,16295.0,LUZ
183,117.73764013457257,8.951444444444446,3.617826294739797,77326.0,36853.0,LUZ
184,63.69688763447282,5.179666666666667,1.8497386928503439,43466.0,14313.0,LUZ
185,79.20601501148002,6.376444444444444,2.3848538330775955,53822.0,22487.0,LUZ
192,24.550078455857655,2.0021666666666667,0.71195081183508,16126.0,9212.0,LUZ
194,51.36153199716177,4.7940555555555555,1.5017875287362015,36724.0,9792.0,LUZ
195,56.2391265436854,4.419916666666667,1.6083278243928039,37183.0,15748.0,LUZ
