MV_osmid,HBLD_kW/K,CBLD_MWh/K,PRT_MW,GEBF_m2,GAREA_m2,T_PROFILE
0,22.027898839749447,1.521111111111111,0.7261046255769039,13912.0,9873.0,MMMES
1,17.860056275465567,1.2481111111111112,0.5028804394450428,11692.0,5845.0,GRO
5,22.360807264856067,1.58475,0.6410926142766125,14569.0,9643.0,GRO
8,38.3936953420337,2.738666666666667,1.0886135287777332,25428.0,14914.0,GRO
11,24.055051497098834,2.0093333333333336,0.6467254818512902,16056.0,8507.0,GRO
14,61.313077413461386,4.37725,1.9939227820191876,40295.0,24714.0,GRO
16,31.114130378633018,2.0898055555555555,1.0244195185772966,20133.0,13965.0,SLFMES
17,5.003563777582802,0.35427777777777775,0.1591694708938715,3208.0,2616.0,GRO
19,11.95596071913492,0.7700277777777779,0.40280377299950987,7689.0,5972.0,GRO
23,38.36512117429936,2.6703055555555557,1.2072785953890457,24771.0,16109.0,GRO
24,10.515470532781926,0.7103611111111112,0.4208686395410049,6719.0,5793.0,GRO
25,17.60803888965051,1.2462222222222221,0.5004998658480141,11646.0,6200.0,GRO
27,26.510314790089197,1.95,0.7540986070164307,18158.0,11216.0,GRO
28,32.96801986244615,2.385888888888889,1.0051062232961054,21916.0,12986.0,MMMES
30,17.753489911563047,1.3193333333333332,0.5070335516537395,11822.0,7895.0,GRO
31,30.57020906632522,2.502138888888889,1.0827003703488098,21031.0,14144.0,GRO
32,21.21716632547765,1.536111111111111,0.5676197578829478,13622.0,6976.0,GRO
34,37.77034194848804,2.5944444444444446,1.1719447982907212,24388.0,15869.0,GRO
36,97.97974325672962,6.639277777777778,2.9418510056905958,63326.0,38105.0,GRO
